"MARCHAL, Robert",France
"BOURDOW, Stephen",United States
"GADOU, Thierry",France
"MORTON, Lucille",United Kingdom
"BECKER, Nick Adrian",United States
"LINDBLOM, Karl",Russian Empire
"MESSMER, Magali",Switzerland
"SIBBIT, John Ephraim",United Kingdom
"GIFFIN, Merritt Hayward",United States
CAUCHY,France
"KOBAYASHI, Masahide",Japan
"LAVROV, Andrey",Soviet Union
"ITT, Edgar",West Germany
"SMITH-SLOAN, Susan Estelle",Canada
"LUNGHI, Emilio",Italy
"FUNNELL, Pippa",United Kingdom
"OSTROMECKA, Krystyna",Poland
"FINGLESON, Gavin",Australia
"BARTNIK, Wojciech",Poland
"KHRISTOVA, Tzvetanka Pavlova",Bulgaria
"JULIAN, Cyril",France
"MELIKHOV, Yuri",Soviet Union
"HAYES, S.N.",United Kingdom
"KELLY, Jamill",United States
"HUANG, Nanyan",China
"BOUGNOL, RenÍŠ",France
"TOTH, Kalman",Hungary
"LARSEN, Harry Julius",Denmark
"DILLION, James Leo",United States
"WAGNER, Udo",Germany
"CHERIFOV, Said Mustafov",Bulgaria
"HAN, Ok-Kyung","Korea, South"
"ROMERO, Sergio",Argentina
"HENRY, Guy Verner",United States
"ZHOU, Yafei",China
"SOVETNIKOVA, Galina",Soviet Union
"CASSINA, Igor",Italy
"CABARET, Gustave",France
"SOROKIN, Stanislav",Soviet Union
"WEBBER, George J.",United Kingdom
"SHAPARNIS, Stasis",Soviet Union
"THOMAS, Johannes",German Democratic Republic
"BAJRAMAJ, Fatmire",Germany
"MANNELLI, Maurizio",Italy
"DE BARBARIN, Roger",France
"MCFARLANE, Tracey",United States
"EHRENBRINK, Ralf",West Germany
"HINDE, William Norris",United Kingdom
"IKHOURIA, Isaac",Nigeria
"EZZINE, Ali",Morocco
"BASSET, Pierre",France
"AMRHEIN, Albert",Germany
"WILSON, Linetta",United States
"LOFTES, Alvin Hjalmar",United States
"MOSER, Hans",Switzerland
"SIRANIDIS, Nikolaos",Greece
"CHEPULIS, Ionas",Soviet Union
"MAKSIMOVIC, Goran",Yugoslavia
"DAVIDSON, William P.",United Kingdom
"MYERS-POPE, Paula Jean",United States
"KUCHINSKAYA, Natalya",Soviet Union
"OLIVEIRA NEGO, Mario Xando",Brazil
"JACKS, Brian Albert Thomas",United Kingdom
"MIYAMOTO, Masakatsu",Japan
"MAAS, Adriaan Lambertus Joseph",Netherlands
"VASILCHENKO, Olga",Soviet Union
"PALIISKA, Diana",Bulgaria
"KINNEAR, William Duthie",United Kingdom
"HARRISON, Raymond Alan",United Kingdom
"BRABANTS, Tim",United Kingdom
"LAURSEN, Jens Peter Martinus",Denmark
"LOPEZ, Mijain",Cuba
"KUZNETSOV, Andrei",Soviet Union
"MITCHELL, Michele",United States
"CLOTWORTHY, Robert Lynn",United States
"TOSCANI, Piero",Italy
"JUNGJOHANN, Caren",Germany
"SZALAY HORVATHNE, Gyoengyi",Hungary
"ROSE, Charles",United States
"MULLER, Craig",Australia
"BLAISSE, Steven Joseph",Netherlands
"HABIB, Ur Rehman",Pakistan
"SANDRAS, Gustave",France
"OTTO, Kristin",German Democratic Republic
"BIRCH, Halvor",Denmark
"HUETTNER, John E.",United States
"HANDA, Yuriko",Japan
"HEINSCH, Hans-JÍ_rgen",United States
"USHAKOVA, Irina",Soviet Union
"HENTSCHEL, Franziska",Germany
"LAASONEN, KyÍ_sti Kalevi",Finland
"MCKEE, Alexander Timothy",United States
"KING, Tom",Australia
"MORAITINIS, Georgios",Greece
"FOKKE, Annemieke",Netherlands
"STILL, Megan Leanne",Australia
"JOHANSSON, Sven",Sweden
"GERENTES, Gilbert",France
"HALL, Darnell",United States
"REITZ, Christian",Germany
"JACOBS, H.",United States
"SEMENOV, Vyacheslav",Soviet Union
"NEISSER, Kersten",German Democratic Republic
"TARLAO, Aldo",Italy
"GARAY, Janos",Hungary
"GILL, K. S.",India
"KISS, Tamas",Hungary
"O'SULLIVAN, Keala",United States
"COWIE, Donald John",New Zealand
"KITAMURA, Kusuo",Japan
"ROGERS, Jason",United States
"TEEUWISSEN, Arjen",Netherlands
"MONTGOMERIE, Robert Cecil",United Kingdom
"KUDASHOVA, Elena",Soviet Union
"IVANOV, Haralambie",Romania
"SHVYGANOVA, Tatiana",Soviet Union
"ARCHER, John",United Kingdom
"BUFORD-BAILEY, Tonja",United States
"ROSSI, Antonio",Italy
"FLANAGAN, Ralph Drew",United States
"TUNCSIK, Jozsef",Hungary
"PREUSS, Albert",Germany
"VAYTSEKHOVSKAYA, Elena",Soviet Union
"GUCZOGHY, GyÍ_rgy",Hungary
"JENEI, Laszlo",Hungary
"DUNLAP, David Coombs",United States
"DANEK, Ludvik",Czechoslovakia
"KUIPER, Hennie",Netherlands
"TORGENSEN, Einar",Norway
"VALENTA, Velimir",Yugoslavia
"FAUCHE, Daniel",France
"BJÍ_RKMAN, TÍ_nnes",Sweden
"SCHUMANN, Ralf",German Democratic Republic
"COSTA, Alberto",Spain
"BRUMEL, Valeri",Soviet Union
LERICHE,France
"BOBKOVA-MAREJKOVA, Hana",Czechoslovakia
"RYDZE, Richard Anthony",United States
"GIUSTOLISI, Luca",Italy
"MCMULLIN, David III.",United States
"BRUNET, Roberta",Italy
"OIDOV, Zevegying",Mongolia
"O'BRIEN, Dan",United States
"FETZNER, Steffen",Germany
"MASTENBROEK, Hendrika",Netherlands
"BOUVIER, C.",Switzerland
"THIEBAUT, Jean-Luc",France
"DENG, Linlin",China
"POSPISIL, Petr",Czechoslovakia
"GEORGE, Peter T.",United States
"SVENSSON, Karl Johan",Sweden
"LOPEZ MARTINEZ, Juan",Spain
"BESFAMILNAYA, Nadezhda",Soviet Union
"LOPEZ, Mark",United States
"JAYASINGHE, Susanthika",Sri Lanka
"ENDRES, Gustavo",Brazil
"PANTELIMON, Oana",Romania
"BAIRAMUKOV, Islam",Kazakhstan
"GUNN, Richard Kenneth",United Kingdom
"ANDERSEN, Axel Sigurd",Denmark
"RICHTER, Dirk",Germany
"POTRA, Dan Nicolae",Romania
"GREGG, Richard George",United Kingdom
"MELGES, Harry Clemens",United States
"FERI, Attila",Hungary
"MUSSARAT, Hussain",Pakistan
"HELLE, Henri",France
"TERRY, Henry John",France
"STRNISKO, Julius",Czechoslovakia
"MUTTI, Ullah",Pakistan
"WISLANDER, Magnus",Sweden
"ANDRS, Vladimir",Czechoslovakia
"CORAK, Josip",Yugoslavia
"DOLGOPOLOVA, Elena",Russia
"WEINSTEIN, Paul",Germany
"HEFER, Clyde",Australia
"PEARSON, Todd",Australia
"PERKOVAC, Goran",Croatia
"DENTALE, Dario",Italy
"SIEMION, Krzysztof",Poland
"AN, Junghwa","Korea, South"
"GOURDINE, Meredith Charles",United States
"RUTKOWSKA, Jadwiga",Poland
"JALOCHA, Marcin",Poland
"KINSEY, Daniel",United States
"GROSVENOR, William Percy",United Kingdom
"BRITZ, Bernhard",Sweden
"STOECKLIN, Stephane",France
"HANSENNE, Marcel",France
"GRAHAMMER, Roland",West Germany
"ANDERSEN, Ove",Finland
"WELLER, David",Jamaica
"PAEK, Myong Suk","Korea, North"
"PLAZZER, Giovanni",Italy
"LAWREY, A.",United Kingdom
"PIVOVAROVA, Olga",Soviet Union
"ANGELOV, Angel",Bulgaria
"LAMBAEK, Jens Stamp",Denmark
"POS, Alette",Netherlands
"SNEP, Ioan Gabor",Romania
"SVEDOVA, Ludmila",Czechoslovakia
"LINDEN, Arvid",Finland
"ALESSANDRONI, Hugh Vincent",United States
"COWELL, Robert Elmer",United States
"GREGOR, Horst-GÍ_nther",German Democratic Republic
"GLACKEN, Gerald",India
"BOTELLA MEDINA, Juan",Mexico
"THORNYCROFT, Thomas",United Kingdom
"GRIMES, Charles Livingston",United States
"PASCHEK, Frank",German Democratic Republic
"MOINEAU, Alain",France
"CONRAD, Lars",Germany
"MOON, Kyung-Ja","Korea, South"
"SNOWSILL, Emma",Australia
"VASILIEV, Mikhail",Soviet Union
"LANE, Francis",United States
"FISH, Maree",Australia
"IGUCHI, Tadahito",Japan
"PONDEXTER, Cappie",United States
"ROCCA, Peter Drake",United States
"LINDSTRÍ_M, Carl Herbert",Sweden
"O'CONNELL, Leslie",New Zealand
"VAN THIELT, Pierre",Belgium
"ARVIDSSON, PÍ_r",Sweden
"BENHASSI, Hasna",Morocco
"JOHNSON, Marvin L.",United States
"KROLIKIEWICZ, Adam",Poland
"HAN, Gyong Si","Korea, North"
"HODOSI, Sandor",Hungary
"DRAGANJA, Duje",Croatia
"LEE, Hyung-Sook","Korea, South"
"PIERINI, Gastone",Italy
"KISS, Geza",Hungary
"GIDDENS, Rebecca",United States
"ANTROPOV, Oleg",Soviet Union
"JANDA, Frantisek",Bohemia
"MOSER, Ana Beatriz",Brazil
"GEYRE, Arnaud",France
"LADEJO, Duaine",United Kingdom
"DOBREV, Bogdan",Bulgaria
"GONCHAROV, Valeri",Ukraine
"FROLOVA, Liudmila",Soviet Union
"WINDER, Charles B.",United States
"CAVALLO, Franco",Italy
"RIBAS, Xavier",Spain
"WECKER, Andreas",German Democratic Republic
"WEI, Yili",China
"ABAY, Peter",Hungary
"DAWNAY, David",United Kingdom
"DREIFKE, Joachim",German Democratic Republic
"SANDBERG, Erik",Sweden
"WELS, Andreas",Germany
"COLLINS, Christine",United States
"SARACEVIC, Zlatko",Croatia
"GILLE, Bertrand",France
"BRENTJENS, Bart",Netherlands
"THIEDEMANN, Fritz",United States
"ALBIEV, Islam-Beka",Russia
"TATSUMI, Juri",Japan
"QUERSIN, Henri",Belgium
"TALBOT, M.W.",United Kingdom
"AMOUDRUZ, Gustave",Switzerland
"STEYAERT, LÍŠonard",Belgium
"SCHULZE, Bernhard",United States
"VAN BENTUM, Conny",Netherlands
"HARWELL, William Gladstone",United Kingdom
"STOELEN, Henri",Belgium
"WARUINGE, Philip",Kenya
"SCERBATIHS, Viktors",Latvia
"DUJARDIN, Paul",France
"HAGN, Johanna",Germany
"DARBELET, Benjamin",France
"KOCHETKOVA, Dina",Russia
"ANGANUZZI, Raul",Argentina
"BRINKER, Christine",Germany
"TIFFEE, Terry",United States
"SPITTKA, Marko",Germany
"MIZOGUCHI, Noriko",Japan
"KELETI, Agnes",Hungary
"TAIANOVITCH, Veniamin",Unified Team
"CHRISTIANSEN, Erik",Denmark
"VERMIROVSKA, Zdenka",Czechoslovakia
"DIANDIGAVA, Tatyana",Soviet Union
"VAN DER KAMP, Anna",Canada
"ESSER, Roswitha",United States
"LOVASZ, Lazar",Hungary
"LIIMATAINEN, Heikki",Finland
"OSWALD, Denis",Switzerland
"PEREIRA UBIRATAN, Maciel",Brazil
"LÍńTKE WESTHUES, August",United States
"SMITH, Andrew",Australia
"HOLMES, William",United Kingdom
"CHO, Min-Sun","Korea, South"
"LACINA, Vladek",Czechoslovakia
"GRUSAC, Vitalie",Moldova
"AHLGREN, George Lewis",United States
"DICU, Petre",Romania
"LEONARD, Charles Fredrick",United States
"WOODS, Dean",Australia
"SOMAYLI, Hadi",Saudi Arabia
"BRINCK, John Manning",United States
"DAY, James E.",Canada
"SLATTON, James Walter",United States
"HOUGH, Lawrence Alan",United States
"YOKOTA, Tadayoshi",Japan
"HALL, Gary Jr.",United States
"ROLLAN, Jesus",Spain
"VERBERNE, Jochem",Netherlands
"YIN, Jian",China
"JAZET, Erik",Netherlands
"MA, Xiangjun",China
"SUKNO, Goran",Yugoslavia
"SIUKALO, Ganna",Ukraine
"OANCIA, Ecaterina",Romania
"ROONEY, Sean",United States
"TSOUMELEKA, Athanasia",Greece
"GREENHOUGH-SMITH, Dorothy",Germany
"DANIELSEN, Egil",Norway
"MAC DONALD, Gary",Canada
"DAURELLE, Jean-Philippe",France
"DIBBERN, Viggo Valdemar",Denmark
"SCHMIDT, Magdalena",German Democratic Republic
"COLQUHOUN, Alva",Australia
"KOSTADINOVA, Stefka",Bulgaria
"SILAGHI, Valentin",Romania
"GILLOM, Jennifer",United States
"STALEY, Walter Goodwin Jr.",United States
"WIESZCZEK, Agnieszka",Poland
"SALMEEN, Annette",United States
"STARBROOK, David Colin",United Kingdom
"DAGHELINCKX, Gustave LÍŠonard",Belgium
"POUTANEN, Reino Richard",Finland
"BINDER, Aranka",Independent Olympians
"LIU, Li-Ping",China
"BERNSTEN, Einar",Norway
"KARTASHOVA, Alena",Russia
"FÍ GLUM-PETTERSSON, Erik",Sweden
"MURPHY, Patrick",Australia
"LENK, Hans",United States
"VEREB, Krisztian",Hungary
"STERCKX, Leo",Belgium
"HORVAT, Hrvoje",Yugoslavia
"FAUNTHORPE, John Champion",United Kingdom
"NEBALD, GyÍ_rgy",Hungary
"PETER, Heinrich",Germany
"ROGERS, William Lister",United States
"SZILVASI, Miklos",Hungary
"KIM, Yoon","Korea, South"
"SON, Kitei",Japan
"KEIGNAERT, Jules",France
"POLLAY, Heinz",Germany
"DURAND JR., Pierre",France
"GYARMATI, Olga",Hungary
"LISJAK, Vlado",Yugoslavia
"NEKODA, Katsutoshi",Japan
"COX, Alison",United States
"FACCHIN, Andrea",Italy
"GLASER, Jay",United States
"WILLIAMS, Serena",United States
"HOFFMAN, Omer",Belgium
"NICHOLLS, Thomas G.",United Kingdom
"ZORKIC, Nebojsa",Yugoslavia
"WALZ, Gottlob",Germany
"LOGVINENKO, Marina",Unified Team
"TAURIMA, Jai",Australia
"QUINE, Fred",Australia
"JOHNSON, Kathryn Louise",United Kingdom
"MORENO, Patricia",Spain
"JAMES, Monday",Nigeria
"PEDERSEN, Johannes",Denmark
"VOLAK, Jaroslav",Austria
"SCHULTE-MATTLER-SCHMIDT, Heike",West Germany
"GARDINI, Andrea",Italy
"GOKSOR, Susann",Norway
"WYLENZEK, Thomasz",Germany
"FERRARIS, A.",Italy
"HARRISON, Audley",United Kingdom
"FADZAEV, Arsen",Unified Team
"TEWES, Jan-Peter",Germany
"KON, Haruhiko",Japan
"TAMAGNINI, Vittorio",Italy
"SALOVAARA, Aarne",Finland
"GUNBA, Saida",Soviet Union
"CHRISTODOULOU, Evangelia",Greece
"SVEDA, Jan",Czechoslovakia
"QUARTEY, Clement",Ghana
"POMILIO, Amedeo",Italy
"MATSON, James Randel",United States
"BRAUN, Hans",Germany
"BERZSENYI, Maria",Hungary
"KOCH, Erland",Germany
"OZIMEK, Norbert",Poland
"PLAZA REYES, Manuel",Chile
"SAMUEL, Alexandre",Brazil
MURPHY,United States
"SZEKELY, Violeta",Romania
"KALISCH, Viktor",Austria
"FLAMENT, Didier",France
KELLY,Brazil
"MABBOTT, Barrie",New Zealand
"SNOEKS, Jiske",Netherlands
"RIEDERER, Johann",Germany
"KINCSES, Tibor",Hungary
"ZLATEV, Asen",Bulgaria
"PETUSHKOVA, Elena",Soviet Union
"EVEN, Andre",France
"WALI, W.",Estonia
"KENDALL, Anthony Bruce",New Zealand
"MINNERT, Sandra",Germany
"DULEEV, Evgeni",Soviet Union
"JOSSINET, Frederique",France
"PESLIER, Henri",France
"BUFFIERE, Andre",France
"LOPEZ, Juan Maria",Spain
"WATERS, Anthony",Australia
"WERNLI, Henri",Switzerland
"COAGE, Allen James",United States
"CSERMELY, Jozsef",Hungary
"PETROVA, Tatiana",Russia
"DOEHRING, James",United States
"ROSENDAHL, Heidemarie",West Germany
"FOX, Catherine",United States
"ALBELDA, David",Spain
"MONSSEN, Carl Henrik",Norway
"DELVART, Maurice",France
"LAUMANN, Silken Suzette",Canada
"BRITO, Jorge Edson",Brazil
"PAL, Tibor (Laszlo)",Hungary
"SZEKELY, Bulcsu",Hungary
"NEITZEL, Rudiger",West Germany
"ZYBINA, Galina",Soviet Union
"HEYLEN, Ilse",Belgium
"TAKAYAMA, Suzue",Japan
"MIN, Hye-Sook","Korea, South"
"BEAUFRAND, Roger",France
"NAGY, Erno",Hungary
"HOOKER, Janusz",Australia
"KERESZTES, Lajos",Hungary
"LANE-JOYNT, William R.",United Kingdom
"IZOTOV, Danila",Russia
"GLOVER, Ernest",United Kingdom
"MARTINEZ, Emilio",Paraguay
"MARKKANEN, Matti",Finland
"TILLER, Henry",Norway
"LORENZ, Ericka",United States
"KRIVOCHEI, Elena",Russia
"MELNIK, Faina",Soviet Union
"MALMSTRÍ_M, Gustaf H.",Sweden
"KOPLOVE, Michael",United States
"WELLER, Ronny",Germany
"LÍńTTGE-HÍńBNER, Johanna",United States
"BACZAKO, Peter",Hungary
"SCHIPPER, Jessicah",Australia
"SÍ_RENSEN, Frode Otto",Denmark
"ROCHA, Victor Hugo",Portugal
"DÍ_MÍ_TÍ_R, Zoltan",Hungary
"ABSAIDOV, Saipulla",Soviet Union
"KIEFFER, Charles M.",United States
"GRISHIN, Anatoli",Soviet Union
"MARKOV, Kristo Gantchev",Bulgaria
"KATAYAMA, Hiroshi",Japan
"TURCHINA, Zinaida",Soviet Union
"DANTZSCHER, Jamie",United States
"GRAEL, Torben",Brazil
"SYPNIEWSKI, Marian",Poland
"WANG, Lina",China
"TOWNS, Forrest Grady",United States
"THOMPSON, William Henry",United States
"MATUSCAK-RONAY, Ildiko",Hungary
"MÍńLLER, Irina",German Democratic Republic
"SIMION, Marian",Romania
"RAACK, Heinz",Germany
"PADGETT, William G.",United Kingdom
"RISSO, Eduardo G.",Uruguay
"HINGSEN, Jurgen",West Germany
"NELSON, Juan",Argentina
"VEZZALI, Valentina",Italy
"VAN LANGEN, Ellen",Netherlands
"CASARTELLI, Fabio",Italy
"RANCATI, Carlo",Italy
"BESSELENE, Vida",Soviet Union
"GRATTON, Gerald A.",Canada
"VERMETTEN, Jean-Pierre",Belgium
"BASAR, Hakki",Turkey
"VAPHIADIS, Georgios",Greece
"KATZ, M.",Switzerland
"HAN, Xue",China
"BURR, Henry Goerge",United Kingdom
"BEYER, Udo",German Democratic Republic
"GRAY, Gilbert T.",United States
"HOMMOLA, Ute",German Democratic Republic
"NAGATA, Hiroshi",Japan
"SCOLA, Luis Alberto",Argentina
"RUIZ, Yumilka",Cuba
"HAN, Hwa-Soo","Korea, South"
"PELLIZZARI, Bruno",Italy
"ANDRADE DA SILVA, Jorge Luiz",Brazil
"GICZI, Csaba",Hungary
"LEPAGE, Henri",France
"HACKETT, Robert William",United States
"ADAMSKI, Herbert",Germany
"HATCH, Sidney",Mixed Team
"MOKEEV, Albert",Soviet Union
"STEWART, Sarah Gillow Marshal",United Kingdom
"BORODINA, Anastasiya",Ukraine
"YOSHIDA, Yoshikatsu",Japan
"GILLOIS, Daniel",France
"KREUTZBERG, Karl",Germany
"RASTVOROVA, Valentina",Soviet Union
"HESS, Max",United States
"DE WIT, M.",Netherlands
"FUCHS, Samuel",Brazil
"VAN BARNEVELD, Harry",Belgium
"THURNHERR, Georges",France
"ERHORN, Claus",West Germany
"MULLINK, Alex Gerhard",Netherlands
"ROTT, Wolfgang",West Germany
"BALLERI, Mario",Italy
"CHAPLYGIN, Valeri",Soviet Union
"STEWARD, Natalie Alwyne",United Kingdom
"TIMMONS, Steve Dennis",United States
"BARNES, W.",Canada
"MCDONALD, Beverly",Jamaica
"RINALDI, Gilmar",Brazil
"SENFFT, Ronaldo",Brazil
"DE JONG, Adrianus Egbertus Willem",Netherlands
"EASTWOOD, Earl",Canada
"GAMBERO, Ana",Argentina
"ANTONSSON, Hans",Sweden
"LEBOUTTE, Marcel",Belgium
"DEVOTI, Luca",Italy
"CHIAROTTI, Douglas",Brazil
"BARBIERI, Renato",Italy
"FONI, Alfredo",Italy
"SAKAMOTO, Koki",Japan
"KRAAIER, Jacobus",Netherlands
"WORMALD, Leslie Graham",United Kingdom
"TRIFUNOVIC, Slobodan",Yugoslavia
"CHRISTOFFERSEN, Hjalmar Johan",Denmark
"HANSEN, Halfdan",Norway
"GARCIA PEREZ, Oscar",Cuba
"PORZIO, Giuseppe",Italy
"CARVIN, Chad",United States
"NAKIC-VOJNOVIC, Mihovil",Yugoslavia
"SMITS, Hans",Netherlands
"POLYANSKI, Igor",Soviet Union
"DEYNA, Kazimierz",Poland
"SEFIK, Denis",Serbia and Montenegro
"SCHNUPHASE, Rudiger",German Democratic Republic
"DELTCHEVA, Ina",Bulgaria
"HEIDLER, Gerd",German Democratic Republic
"BONSER, Horace",United States
"COLOMBETTI, Bruna",Italy
"HALL, Ervin",United States
"HOWARD, Malcolm",Canada
"ABDULLAYEV, Namig",Azerbaijan
"LUNDQVIST, Erik H.",Sweden
"HAMANN, Conny",Denmark
"TROMBERT, Georges",France
"FENG, Kun",China
"SCHIERHOLTZ, Nate",United States
"TALAPAN, Viorel",Romania
"LINDQVIST, Sven",Sweden
"WINTER, Anthony William",Australia
"CAMPBELL, Charles Ralph",United Kingdom
"KORZENIOWSKI, Robert",Poland
"MEYER, Deborah",United States
"DE OLIVEIRA, Servilio",Brazil
"LERDON, Siegfried",Germany
"NORDENSWAN, Arthur",Sweden
"HELMBOLD-GUMMEL, Margitta",German Democratic Republic
"MONCELET, Olivier",France
"RIAZ, Ud Din",Pakistan
"VARHIDI, Pal",Hungary
"LENGLET, Olivier",France
"CHEN, Ruolin",China
"RERYCH, Stephen Karl",United States
"WOOD, William",United Kingdom
"BOZSI, Mihaly",Hungary
"LJUNGGREN, John Artur",Sweden
"HINDORFF, Silvia",German Democratic Republic
"CLAWSON, John Richard",United States
"DE WEE, Maurice",Belgium
"RUDWALEIT, Bodo",German Democratic Republic
"KINGSBURY, Howard",United States
"BARRY, Kevin",New Zealand
"SCHULTZ, Karl",West Germany
"SCHLANGER, Melanie",Australia
"MAZE, Michael John",Denmark
"RAUB, Maximilian",Austria
"BUDOLIN, Aleksei",Estonia
"LACROIX, Jean AndrÍŠ",France
"GINN, Drew",Australia
"HERCZEG, Istvan",Hungary
"BOGDANOV, Leonid",Soviet Union
"BERENDYUGA, Viktor",Soviet Union
"HALBERG, Murray Gordon",New Zealand
"IWABUCHI, Yumi",Japan
"BUXTON, Douglas Raymond",Australia
"KRIEL, Marianne",South Africa
"MISHAK, Valentina",Soviet Union
"KRIKUN, Anatoli",Soviet Union
"PIGNATTI, Ermanno",Italy
"WADA, Kazuhiro",Japan
"RENTERIA, Jackeline",Colombia
"CUBAYNES, Patrick",France
"HABIBI-GOUDARZI, Emamali",Iran
"ANNAN, Alyson Regina",Australia
"BOVO, Cesare",Italy
"WELCHLI, John Richard",United States
"ZORZI, Angelo",Italy
"RENATA COSTA, Costa",Brazil
"GUISSART, Jacques Jean",France
"DOGAN, Riza",Turkey
"WODARS, Sigrun",German Democratic Republic
"NOBLE, Cindy Jo.",United States
"HAUSDING, Patrick",Germany
"MELLOULI, Oussama",Tunisia
"JEZEK, Linda Louise",United States
"SATO, Rie",Japan
"LEWIS, Charlotte",United States
"SOKOL, Frantisek",Czechoslovakia
"ZAPF, Manfred",German Democratic Republic
"TOUSSAINT, Cheryl Renee",United States
"BONDAR, Elena",Romania
"GIRAN, Gaston",France
"SOLYMOSI, ErnÍ_",Hungary
"MACIVER, Cecil R.",United Kingdom
"KJAERGAARD, Tonje",Denmark
"NEUMANN, Otto",Germany
"BABB-SPRAGUE, Kristen",United States
"RIJNDERS, Roderick Falesca Rene",Netherlands
"FOKIN, Sergei",Soviet Union
"BERGER, Georges",France
"LITOSHCHENKO, Mariya",Soviet Union
"KRÍńGER, Katrin",German Democratic Republic
"JACOB, Edwin Ellis",United Kingdom
"ROLTON, Gillian",Australia
"GUNTHER, Roland",West Germany
"MONDAY, Kenneth",United States
"JAY, Allan Louis Neville",United Kingdom
"RIBEIRO, Amauri",Brazil
"WILLIAMS, Glenn",Australia
"VARDANIAN, Yurik",Soviet Union
"KHLOPTSEVA, Elena",Soviet Union
"GLAHN, Klaus",United States
"WORTH, George Vitez",United States
"ARROJO AVILA, Rolando",Cuba
"HARTSUIKER, Frederik Klaas Jan",Netherlands
"GARDNER, Gabriel",United States
"FERRARI, Maria Paz",Argentina
"ZOVKO, Zdravko",Yugoslavia
"SIMAGINA, Irina",Russia
"WINT, Arthur",Jamaica
"HOWALDT, Hans",Germany
"KERSKEN, H.",Netherlands
"LAPSHIN, Igor",Soviet Union
"MILLS, Ronald P.",United States
"CRICHTON, Charles William Harry",United Kingdom
"HOLM, Eleanor",United States
"TORMA, Julius",Czechoslovakia
"DONGUZASHVILI, Tea",Russia
"BELENKI, Valeri",Unified Team
"BAAR, Roland",Germany
"AMARAL, Dante",Brazil
"KOWALSKI, Kerstin",Germany
"SHISHOVA, Lyudmila",Soviet Union
"WAGNER, Klaus",Germany
"KENNY, Grant",Australia
"BOIT, Michael",Kenya
"SCHALL JATYR, Eduardo",Brazil
"CAREW, Mary Louise",United States
"ABATI, Joel",France
"SREJBER, Milan",Czechoslovakia
"SCHMIDT, Frederick Weber",United States
"RADZEVICH, Nadezhda",Soviet Union
"SHIN, Yung-Suk","Korea, South"
"KASPUTIS, Arturas",Soviet Union
"OSTHOLT, Frank",Germany
"WIMBERSKY, Petra",Germany
"PIERRAKOS-MAVROMICHALIS, Perikles",Greece
"HULTBERG, Otto F.",Sweden
"ORLANDI, Vittorio",Italy
"NEULAND, Alfred",Estonia
"BLATNICK, Jeffrey Carl",United States
"DELIS, Luis",Cuba
"MELIDONI, Aniopi",Greece
"LAI, Yawen",China
"EASTER, Paul Robert",United Kingdom
"WOODWARD, Vivian John",United Kingdom
"GATLIN, Justin",United States
"ORRIS, William F.L.",Canada
"GUNNING, Pieter Adriaan",Netherlands
"NIU, Zhiyuan",China
"BENTIA, Gheorghe",Romania
"BALTHAZAR, Lajos",Hungary
"CHEF D'HOTEL, Robert",France
"NIKOLOV, Mintcho",Bulgaria
"WHITE, Albert",United Kingdom
"HOFFMANN, Georg",Germany
"DE STEFANO, Giulio",Italy
"ZIMNY, Kazimierz",Poland
"JASTREMSKI, Chester Andrew",United States
"SCARON, Milton A.",Uruguay
"MALMSTRÍ_M, Karl",Sweden
"FRATER, Michael",Jamaica
"DELRIEU, Philippe",France
"GENTILE, Giuseppe",Italy
"KNAPE-LINDBERGH, Ulrika",Sweden
"GOLLINI, Alfredo",Italy
"KORNEEV, Alexander",Russia
"STEPKINE, Iouri",Russia
"VIZZONI, Nicola",Italy
"PHILLIPS, Mark Anthony Peter",United Kingdom
"BOITEAU, Arnaud",France
"MOLTCHAN, Youri",Russia
"NACOVSKY, Lubomir",Czechoslovakia
"VERGELYUK, Maryna",Ukraine
"CLARK, Emory Wendell II",United States
"BERGER, Henri-Georges",France
"HOLMES, Frederick William",United Kingdom
"LARIONOV, Dmitry",Russia
"DILLARD, Harrison",United States
"KOSEDOWSKI, Leszek",Poland
"COLLINS, David",United States
"KALENTYEVA, Irina",Russia
"DURIN, Paul Joseph",France
"RAVANO, Giuseppe",Italy
"UNTERWALDER, Uwe",German Democratic Republic
"ROBINSON, Matthew Mackenzie",United States
"GAUGEL, Heidi-Elke",West Germany
"PUCCINI, Alessandro",Italy
"OH, Sangeun","Korea, South"
"SALVATORI, Ilaria",Italy
"SCHMID, Eduard",Switzerland
"PANCHENKO, Yuri",Soviet Union
"JACOBS, Christopher Charles",United States
"DREOSSI, Bruno",Italy
"KIM, Minjae","Korea, South"
"BENCIVENGA, Fabio",Italy
"DUEY, Henry Ludwig",United States
"MIGUEZ GOMEZ, Enrique",Spain
"LANNER, Olle",Sweden
"PANIN, Nikolay",Russian Empire
"DOD, William",United Kingdom
"JONES, John Wesley",United States
"TAPIA, Ramon",Chile
"BLAIR, James Howard",United States
"AKOEV, Artour",Unified Team
"DOBROSKOK, Alexandre",Russia
"BOARDMAN, Leslie",Australasia
"GARREBEEK, Auguste",Belgium
"LEHMANN, Helma",German Democratic Republic
"WRIGHT, John A.",United Kingdom
"GUSTAVSSON, Bjorgvin Pall",Iceland
"RACCA, Mauro",Italy
"GEVAERT, Kim",Belgium
"BODOR, Í_dÍ_n",Hungary
"KOVALENKO, Alexandre",Soviet Union
"LUBSEN, Walter Harry Jr.",United States
