1896,Summer,Fencing,foil  masters Men,"PERRONNET, Maurice",FRA,Silver
1896,Summer,Fencing,sabre individual Men,"NIELSEN, Holger",DEN,Bronze
1896,Summer,Fencing,sabre individual Men,"GEORGIADIS, Ioannis",GRE,Gold
1896,Summer,Fencing,sabre individual Men,"KARAKALOS, Telemachos",GRE,Silver
1896,Summer,Gymnastics,horizontal bar Men,"WEINGÕ†RTNER, Hermann",GER,Gold
1896,Summer,Gymnastics,horizontal bar Men,"FLATOW, Alfred",GER,Silver
1896,Summer,Gymnastics,parallel bars Men,"FLATOW, Alfred",GER,Gold
1896,Summer,Gymnastics,parallel bars Men,"ZUTTER, Louis",SUI,Silver
1896,Summer,Gymnastics,pommel horse Men,"ZUTTER, Louis",SUI,Gold
1896,Summer,Gymnastics,pommel horse Men,"WEINGÕ†RTNER, Hermann",GER,Silver
1896,Summer,Gymnastics,rings Men,"PERSAKIS, Petros",GRE,Bronze
1896,Summer,Gymnastics,rings Men,"MITROPOULOS, Ioannis",GRE,Gold
1896,Summer,Gymnastics,rings Men,"WEINGÕ†RTNER, Hermann",GER,Silver
1896,Summer,Gymnastics,rope climbing Men,"HOFMANN, Fritz",GER,Bronze
1896,Summer,Gymnastics,rope climbing Men,"ANDRIAKOPOULOS, Nicolaos",GRE,Gold
1896,Summer,Gymnastics,rope climbing Men,"XENAKIS, Thomasios",GRE,Silver
1896,Summer,Gymnastics,team  horizontal bar Men,"BÕ_CKER, Konrad",GER,Gold
1896,Summer,Gymnastics,team  horizontal bar Men,"FLATOW, Alfred",GER,Gold
1896,Summer,Gymnastics,team  horizontal bar Men,"FLATOW, Gustav Felix",GER,Gold
1896,Summer,Gymnastics,team  horizontal bar Men,"HILMAR, Georg",GER,Gold
1896,Summer,Gymnastics,team  horizontal bar Men,"HOFMANN, Fritz",GER,Gold
1896,Summer,Gymnastics,team  horizontal bar Men,"MANTEUFFEL, Fritz",GER,Gold
1896,Summer,Gymnastics,team  horizontal bar Men,"NEUKIRCH, Karl",GER,Gold
1896,Summer,Gymnastics,team  horizontal bar Men,"RÕ_STEL, Richard",GER,Gold
1896,Summer,Gymnastics,team  horizontal bar Men,"SCHUFT, Gustav",GER,Gold
1896,Summer,Gymnastics,team  horizontal bar Men,"SCHUMANN, Carl",GER,Gold
1896,Summer,Gymnastics,team  horizontal bar Men,"WEINGÕ†RTNER, Hermann",GER,Gold
1896,Summer,Gymnastics,team  parallel bars Men,"CHRYSAPHIS, Ioannis",GRE,Bronze
1896,Summer,Gymnastics,team  parallel bars Men,"KARVELAS, Phillippos",GRE,Bronze
1896,Summer,Gymnastics,team  parallel bars Men,"LOUNDRAS, Dimitrios",GRE,Bronze
1896,Summer,Gymnastics,team  parallel bars Men,"MITROPOULOS, Ioannis",GRE,Bronze
1896,Summer,Gymnastics,team  parallel bars Men,"BÕ_CKER, Konrad",GER,Gold
1896,Summer,Gymnastics,team  parallel bars Men,"FLATOW, Alfred",GER,Gold
1896,Summer,Gymnastics,team  parallel bars Men,"FLATOW, Gustav Felix",GER,Gold
1896,Summer,Gymnastics,team  parallel bars Men,"HILMAR, Georg",GER,Gold
1896,Summer,Gymnastics,team  parallel bars Men,"HOFMANN, Fritz",GER,Gold
1896,Summer,Gymnastics,team  parallel bars Men,"MANTEUFFEL, Fritz",GER,Gold
1896,Summer,Gymnastics,team  parallel bars Men,"NEUKIRCH, Karl",GER,Gold
1896,Summer,Gymnastics,team  parallel bars Men,"RÕ_STEL, Richard",GER,Gold
1896,Summer,Gymnastics,team  parallel bars Men,"SCHUFT, Gustav",GER,Gold
1896,Summer,Gymnastics,team  parallel bars Men,"SCHUMANN, Carl",GER,Gold
1896,Summer,Gymnastics,team  parallel bars Men,"WEINGÕ†RTNER, Hermann",GER,Gold
1896,Summer,Gymnastics,team  parallel bars Men,"ANDRIAKOPOULOS, Nicolaos",GRE,Silver
1896,Summer,Gymnastics,team  parallel bars Men,"ATHANASOPOULOS, Spyros",GRE,Silver
1896,Summer,Gymnastics,team  parallel bars Men,"PERSAKIS, Petros",GRE,Silver
1896,Summer,Gymnastics,team  parallel bars Men,"XENAKIS, Thomasios",GRE,Silver
1896,Summer,Gymnastics,vault Men,"WEINGÕ†RTNER, Hermann",GER,Bronze
1896,Summer,Gymnastics,vault Men,"SCHUMANN, Carl",GER,Gold
1896,Summer,Gymnastics,vault Men,"ZUTTER, Louis",SUI,Silver
1896,Summer,Shooting,25m army pistol Men,"MORAKIS, Nikolaos",GRE,Bronze
1896,Summer,Shooting,25m army pistol Men,"PAINE, John",USA,Gold
1896,Summer,Shooting,25m army pistol Men,"PAINE, Sumner",USA,Silver
1896,Summer,Shooting,25m rapid fire pistol (60 shots) Men,"NIELSEN, Holger",DEN,Bronze
1896,Summer,Shooting,25m rapid fire pistol (60 shots) Men,"PHRANGOUDIS, Joannis",GRE,Gold
1896,Summer,Shooting,25m rapid fire pistol (60 shots) Men,"ORPHANIDIS, Georgios",GRE,Silver
1896,Summer,Shooting,50m pistol (60 shots) Men,"PHRANGOUDIS, Joannis",GRE,Bronze
1896,Summer,Shooting,50m pistol (60 shots) Men,"PAINE, Sumner",USA,Gold
1896,Summer,Shooting,50m pistol (60 shots) Men,"NIELSEN, Holger",DEN,Silver
1896,Summer,Shooting,army rifle  200m Men,"TRIKUPIS, Nicolaos",GRE,Bronze
1896,Summer,Shooting,army rifle  200m Men,"KARASEVDAS, Pantelis",GRE,Gold
1896,Summer,Shooting,army rifle  200m Men,"PAVLIDIS, Pavlos",GRE,Silver
1896,Summer,Shooting,army rifle  300m Men,"JENSEN, Viggo",DEN,Bronze
1896,Summer,Shooting,army rifle  300m Men,"ORPHANIDIS, Georgios",GRE,Gold
1896,Summer,Shooting,army rifle  300m Men,"PHRANGOUDIS, Joannis",GRE,Silver
1896,Summer,Tennis,doubles Men,"FLACK, Edwin",ZZX,Bronze
1896,Summer,Tennis,doubles Men,"ROBERTSON, George Stuart",ZZX,Bronze
1896,Summer,Tennis,doubles Men,"BOLAND, John",ZZX,Gold
1896,Summer,Tennis,doubles Men,"TRAUN, Friedrich",ZZX,Gold
1896,Summer,Tennis,doubles Men,"KASDAGLIS, Dionysios",ZZX,Silver
1896,Summer,Tennis,doubles Men,"PETROKOKKINOS, Demetrios",ZZX,Silver
1896,Summer,Tennis,singles Men,"PASPATIS, Konstantinos",GRE,Bronze
1896,Summer,Tennis,singles Men,"TAPAVICZA, Momcsillo",HUN,Bronze
1896,Summer,Tennis,singles Men,"BOLAND, John",GBR,Gold
1896,Summer,Tennis,singles Men,"KASDAGLIS, Dionysios",GRE,Silver
1896,Summer,Weightlifting,heavyweight - one hand lift Men,"NIKOLOPOULOS, Alexandros",GRE,Bronze
1896,Summer,Weightlifting,heavyweight - one hand lift Men,"ELLIOTT, Launceston",GBR,Gold
1896,Summer,Weightlifting,heavyweight - one hand lift Men,"JENSEN, Viggo",DEN,Silver
1896,Summer,Weightlifting,heavyweight - two hand lift Men,"VERSIS, Sotirios",GRE,Bronze
1896,Summer,Weightlifting,heavyweight - two hand lift Men,"JENSEN, Viggo",DEN,Gold
